epoch,total_loss,source_cls_loss,mmd_loss,distill_loss,consistency_loss,adapt_scale,source_train_accuracy,quick_val_oa,quick_val_aa,quick_active_classes,quick_max_class_fraction,full_val_oa,full_val_aa,full_active_classes,full_max_class_fraction,lr
146,0.12921336363069713,0.002925484222942032,0.17186560574918985,0.06430072872899473,0.10267124488018453,1.0,1.0,0.06462545955882353,0.06462545955882353,7,0.9937385110294118,,,,,0.01
147,0.12915995810180902,0.002631211871630512,0.173640972469002,0.06330693094059825,0.10283395415171981,1.0,1.0,0.07597081801470588,0.07597081801470588,11,0.9812729779411765,,,,,0.01
148,0.12883162777870893,0.002638022975588683,0.1760543822310865,0.06275727797765285,0.10231243818998337,1.0,1.0,0.07821116727941177,0.07821116727941177,8,0.9789177389705882,,,,,0.01
149,0.12941050715744495,0.0029781207340420224,0.17396083055064082,0.06425623397808522,0.10261068074032664,1.0,1.0,0.07071461397058823,0.07071461397058823,9,0.9847196691176471,,,,,0.01
150,0.12853296170942485,0.0026163869733863976,0.17403844324871898,0.06240351730957627,0.10227237897925079,1.0,1.0,0.07212201286764706,0.07212201286764706,11,0.9848058363970589,0.01635426422457656,0.07301474353855138,11,0.987329715457805,0.01
151,0.1284763717558235,0.003009906184161082,0.16981277521699667,0.06531526381149888,0.10195365990512073,1.0,1.0,0.0791015625,0.0791015625,10,0.9767348345588235,,,,,0.01
152,0.12741054128855467,0.0025950924755306914,0.17177695035934448,0.06165573967155069,0.10147217800840735,1.0,1.0,0.08527688419117647,0.08527688419117647,10,0.9717371323529411,,,,,0.01
153,0.12689962261356413,0.0026144086004933342,0.1703582271002233,0.06217102031223476,0.10103229014202952,1.0,1.0,0.07404641544117647,0.07404641544117647,10,0.9835133272058824,,,,,0.01
154,0.12684607645496726,0.0024959223810583353,0.1707691764459014,0.06088383973110467,0.1011848512571305,1.0,1.0,0.08114085477941177,0.08114085477941177,10,0.9756146599264706,,,,,0.01
155,0.12813423899933696,0.0027505083053256385,0.17291157273575664,0.06260988744907081,0.10183158493600786,1.0,1.0,0.10759420955882353,0.10759420955882353,10,0.9486155790441176,,,,,0.01
156,0.12755982135422528,0.002758310019999044,0.17110276827588677,0.06406554311979562,0.10128467972390354,1.0,1.0,0.07677504595588236,0.07677504595588236,8,0.9804974724264706,,,,,0.01
157,0.12687035603448749,0.0025894088321365416,0.17240077396854758,0.061956469202414155,0.10084522143006325,1.0,1.0,0.07370174632352941,0.07370174632352941,10,0.9840590533088235,,,,,0.01
158,0.12613618257455528,0.002594950798084028,0.17057260125875473,0.06180331972427666,0.10030363872647285,1.0,1.0,0.06700942095588236,0.06700942095588236,8,0.9914694393382353,,,,,0.01
159,0.12610518629662693,0.0026401780341984704,0.17030260432511568,0.06360447756014764,0.10007429937832057,1.0,1.0,0.08251953125,0.08251953125,10,0.9743221507352942,,,,,0.01
160,0.1260448086541146,0.003027155114978086,0.17192991450428963,0.0630670526297763,0.09951795544475317,1.0,0.999755859375,0.08461626838235294,0.08461626838235294,8,0.9715360753676471,0.019071289711346803,0.08562333311007411,10,0.9841885618582891,0.01
161,0.12579099531285465,0.0025687601664685644,0.17399888671934605,0.062167569412849844,0.09960559010505676,1.0,1.0,0.0798196231617647,0.0798196231617647,10,0.9782284007352942,,,,,0.01
162,0.12491018464788795,0.00250744109871448,0.17023161239922047,0.060480481828562915,0.09933153353631496,1.0,1.0,0.06330422794117647,0.06330422794117647,7,0.9953469669117647,,,,,0.01
163,0.1241783993318677,0.0025009746750583872,0.16808105539530516,0.06018788681831211,0.09885053103789687,1.0,1.0,0.07961856617647059,0.07961856617647059,9,0.9773092830882353,,,,,0.01
164,0.12602805602364242,0.002671911337529309,0.1689325701445341,0.06391937844455242,0.10007094824686646,1.0,1.0,0.0666360294117647,0.0666360294117647,9,0.9917566636029411,,,,,0.01
165,0.12602473702281713,0.0026244326363666914,0.1744619901292026,0.061645332258194685,0.0997895710170269,1.0,1.0,0.08045151654411764,0.08045151654411764,7,0.9768784466911765,,,,,0.01
166,0.12440871121361852,0.0025861099384201225,0.1672192788682878,0.06195034668780863,0.09890563902445138,1.0,1.0,0.08654067095588236,0.08654067095588236,7,0.9703871783088235,,,,,0.01
167,0.12445236509665847,0.0025816739398578648,0.17008383804932237,0.060178968706168234,0.09884440992027521,1.0,1.0,0.08366842830882353,0.08366842830882353,8,0.9743508731617647,,,,,0.01
168,0.12499392894096673,0.002547408832469955,0.1695576491765678,0.06220205721911043,0.09927054913714528,1.0,1.0,0.07895795036764706,0.07895795036764706,9,0.9788890165441176,,,,,0.01
169,0.12327283108606935,0.0026894898401224054,0.16576078906655312,0.06130441802088171,0.09787681978195906,1.0,1.0,0.06586052389705882,0.06586052389705882,7,0.9923885569852942,,,,,0.01
170,0.12396688712760806,0.0024858301258063875,0.17192291282117367,0.05973958293907344,0.09831480658613145,1.0,1.0,0.07783777573529412,0.07783777573529412,8,0.9804974724264706,0.020099040428239116,0.0784525338570813,10,0.9842985746110832,0.01
171,0.12368608149699867,0.0026561098857200705,0.1698224158026278,0.06203338538762182,0.09784439043141901,1.0,1.0,0.11767578125,0.11767578125,8,0.9329331341911765,,,,,0.01
172,0.12318961066193879,0.0025245862925658002,0.1662368313409388,0.0609608095837757,0.0979452591855079,1.0,1.0,0.08705767463235294,0.08705767463235294,9,0.9699276194852942,,,,,0.01
173,0.12306655757129192,0.002519426376238698,0.16903569176793098,0.06145719648338854,0.09749784134328365,1.0,1.0,0.06976677389705882,0.06976677389705882,7,0.9884823069852942,,,,,0.01
174,0.1223790985532105,0.0025361100597365294,0.16532802628353238,0.060530928312800825,0.09725709212943912,1.0,1.0,0.07749310661764706,0.07749310661764706,9,0.98046875,,,,,0.01
175,0.12422224739566445,0.002782246818242129,0.17194360680878162,0.06423416128382087,0.09782222309149802,1.0,1.0,0.08249080882352941,0.08249080882352941,8,0.9747529871323529,,,,,0.01
176,0.1234700414352119,0.002453446613799315,0.1704359194263816,0.060277207754552364,0.09794528200291097,1.0,1.0,0.09475528492647059,0.09475528492647059,10,0.9620576746323529,,,,,0.01
177,0.12295614602044225,0.0025628290459280834,0.16767479293048382,0.061551277758553624,0.09747071051970124,1.0,1.0,0.0651711856617647,0.0651711856617647,6,0.9930778952205882,,,,,0.01
178,0.12194091617129743,0.002614269236801192,0.1682071778923273,0.06045943021308631,0.0964599852450192,1.0,1.0,0.07915900735294118,0.07915900735294118,7,0.9780847886029411,,,,,0.01
179,0.12160354247316718,0.00248021417792188,0.16671615839004517,0.06014172197319567,0.09643753920681775,1.0,1.0,0.07732077205882353,0.07732077205882353,10,0.9806123621323529,,,,,0.01
180,0.1223398637957871,0.00246069670538418,0.1674378733150661,0.05980762012768537,0.09715461707673967,1.0,1.0,0.09415211397058823,0.09415211397058823,10,0.9622012867647058,0.029538424125217674,0.09484350434063091,14,0.9727255225243874,0.01
181,0.12132783909328282,0.0025539786511217244,0.16566367959603667,0.06087208341341466,0.09612028277479112,1.0,1.0,0.087890625,0.087890625,8,0.9698414522058824,,,,,0.01
182,0.12226011790335178,0.00272327082711854,0.17225674306973815,0.06126816803589463,0.09618435404263437,1.0,1.0,0.07088694852941177,0.07088694852941177,7,0.9875919117647058,,,,,0.01
183,0.12082178867422044,0.002477800957422005,0.1701785335317254,0.060262236394919455,0.09529991098679602,1.0,1.0,0.07235179227941177,0.07235179227941177,8,0.9860409007352942,,,,,0.01
184,0.12148052011616528,0.0025523504518787377,0.16562453610822558,0.060171740828081965,0.0963485415559262,1.0,1.0,0.07571231617647059,0.07571231617647059,7,0.9820772058823529,,,,,0.01
185,0.12103462684899569,0.0024993411534524057,0.16903037624433637,0.06010289618279785,0.09562195907346904,1.0,1.0,0.09650735294117647,0.09650735294117647,11,0.9595875459558824,,,,,0.01
186,0.12002307106740773,0.002514623018214479,0.16460025310516357,0.05963198665995151,0.09508522320538759,1.0,1.0,0.07648782169117647,0.07648782169117647,8,0.9809283088235294,,,,,0.01
187,0.12108382699079812,0.002604161622002721,0.16630891477689147,0.061413713614456356,0.09570740233175457,1.0,1.0,0.08478860294117647,0.08478860294117647,10,0.9722541360294118,,,,,0.01
188,0.119425262324512,0.0024483902234351262,0.16707920795306563,0.0583690891508013,0.09443204058334231,1.0,1.0,0.07571231617647059,0.07571231617647059,7,0.9821633731617647,,,,,0.01
189,0.12061710422858596,0.0025038296153070405,0.16810451913625002,0.05908066569827497,0.09539475571364164,1.0,1.0,0.07407513786764706,0.07407513786764706,9,0.9836569393382353,,,,,0.01
190,0.11997729470022023,0.0024978487235784996,0.16542420163750648,0.0600003267172724,0.094936991808936,1.0,1.0,0.07622931985294118,0.07622931985294118,9,0.9817038143382353,0.01697525726337487,0.07675937965303468,11,0.9875960621224644,0.01
191,0.11970192566514015,0.0025376352277817205,0.16616813279688358,0.060951491352170706,0.09445232688449323,1.0,1.0,0.06706686580882353,0.06706686580882353,8,0.9914981617647058,,,,,0.01
192,0.11847674660384655,0.0024118427791108843,0.1646364158950746,0.05844018585048616,0.0937572424300015,1.0,1.0,0.08579388786764706,0.08579388786764706,8,0.9719956341911765,,,,,0.01
193,0.11935523757711053,0.0024167067858797964,0.1651770155876875,0.05855715461075306,0.09456511377356946,1.0,1.0,0.11023667279411764,0.11023667279411764,9,0.9453699448529411,,,,,0.01
194,0.1195177745539695,0.0024950343031377997,0.16575119365006685,0.06044792849570513,0.094402828020975,1.0,1.0,0.06893382352941177,0.06893382352941177,7,0.9894875919117647,,,,,0.01
195,0.12098481366410851,0.002558089476224268,0.170527589507401,0.06070954352617264,0.09530301042832434,1.0,1.0,0.06798598345588236,0.06798598345588236,6,0.9904928768382353,,,,,0.01
196,0.11717880773358047,0.0024289418579428457,0.1622836822643876,0.05837895954027772,0.09268360026180744,1.0,1.0,0.0778952205882353,0.0778952205882353,8,0.98046875,,,,,0.01
197,0.12079304805956781,0.00251428120827768,0.17087809229269624,0.06001800450030714,0.09518915670923889,1.0,1.0,0.08154296875,0.08154296875,7,0.9769071691176471,,,,,0.01
198,0.11884626187384129,0.0025721530109876767,0.16628297977149487,0.06029707519337535,0.09361610212363303,1.0,1.0,0.08642578125,0.08642578125,9,0.9713924632352942,,,,,0.01
199,0.11749634449370205,0.0024077501038846094,0.16454029735177755,0.059160537319257855,0.09271851019002497,1.0,1.0,0.08036534926470588,0.08036534926470588,7,0.9771943933823529,,,,,0.01
200,0.11762268655002117,0.002406714040262159,0.16805255506187677,0.05731203278992325,0.09267951222136617,1.0,1.0,0.07654526654411764,0.07654526654411764,7,0.9817899816176471,0.020278534919640028,0.07688103241948008,7,0.9843839792481207,0.01
